internalTaxonId,researchNeededCode,researchNeededName
8957,2.2,Area-based Management Plan
8957,1.1,Taxonomy
8957,1.2,"Population size, distribution & trends"
9014,3.1,Population trends
9014,1.3,Life history & ecology
9014,1.4,"Harvest, use & livelihoods"
9014,1.5,Threats
9014,1.6,Actions
9014,1.2,"Population size, distribution & trends"
9533,1.3,Life history & ecology
9687,3.1,Population trends
9687,1.3,Life history & ecology
9687,1.5,Threats
9687,1.6,Actions
9687,2.2,Area-based Management Plan
9687,1.1,Taxonomy
9687,1.2,"Population size, distribution & trends"
9688,3.1,Population trends
9714,3.1,Population trends
9714,1.3,Life history & ecology
9714,1.5,Threats
9714,1.6,Actions
9714,2.2,Area-based Management Plan
9714,1.1,Taxonomy
9714,1.2,"Population size, distribution & trends"
9717,3.1,Population trends
9717,1.3,Life history & ecology
9717,1.5,Threats
9717,1.6,Actions
9717,2.2,Area-based Management Plan
9717,1.1,Taxonomy
9717,1.2,"Population size, distribution & trends"
9718,3.1,Population trends
9718,1.3,Life history & ecology
9718,1.5,Threats
9718,1.6,Actions
9718,2.2,Area-based Management Plan
9718,1.1,Taxonomy
9718,1.2,"Population size, distribution & trends"
9719,3.1,Population trends
9719,1.3,Life history & ecology
9719,1.5,Threats
9719,1.6,Actions
9719,2.2,Area-based Management Plan
9719,1.1,Taxonomy
9719,1.2,"Population size, distribution & trends"
9726,3.1,Population trends
9726,1.3,Life history & ecology
9726,1.5,Threats
9726,1.6,Actions
9726,2.2,Area-based Management Plan
9726,1.1,Taxonomy
9726,1.2,"Population size, distribution & trends"
9727,1.3,Life history & ecology
9727,1.5,Threats
9727,1.2,"Population size, distribution & trends"
219,3.1,Population trends
219,1.3,Life history & ecology
219,1.4,"Harvest, use & livelihoods"
219,1.5,Threats
219,1.6,Actions
219,2.2,Area-based Management Plan
219,1.1,Taxonomy
282,1.1,Taxonomy
282,1.2,"Population size, distribution & trends"
283,1.3,Life history & ecology
283,1.5,Threats
283,1.2,"Population size, distribution & trends"
512,1.2,"Population size, distribution & trends"
984,3.1,Population trends
984,1.3,Life history & ecology
984,1.5,Threats
984,1.6,Actions
984,2.2,Area-based Management Plan
984,1.2,"Population size, distribution & trends"
13151858,1.3,Life history & ecology
13151858,1.2,"Population size, distribution & trends"
13151966,1.5,Threats
13151966,1.3,Life history & ecology
13151966,1.2,"Population size, distribution & trends"
13151975,1.2,"Population size, distribution & trends"
13151975,1.1,Taxonomy
13152063,1.2,"Population size, distribution & trends"
13152076,1.3,Life history & ecology
13152089,1.5,Threats
13152089,1.3,Life history & ecology
13152089,1.2,"Population size, distribution & trends"
13152102,1.2,"Population size, distribution & trends"
13152102,1.5,Threats
13152102,1.3,Life history & ecology
13152111,1.2,"Population size, distribution & trends"
13152120,1.3,Life history & ecology
13152141,1.3,Life history & ecology
13152177,1.5,Threats
13152177,1.3,Life history & ecology
13152177,1.2,"Population size, distribution & trends"
13152199,1.5,Threats
13152199,1.2,"Population size, distribution & trends"
13152212,1.3,Life history & ecology
13152303,1.5,Threats
13152303,1.2,"Population size, distribution & trends"
13152348,1.2,"Population size, distribution & trends"
13152380,1.2,"Population size, distribution & trends"
13152380,1.3,Life history & ecology
13152405,1.3,Life history & ecology
13152418,1.5,Threats
13152418,1.3,Life history & ecology
13152431,1.3,Life history & ecology
13152431,1.2,"Population size, distribution & trends"
13152431,1.5,Threats
13152448,1.5,Threats
13152448,1.3,Life history & ecology
13152681,3.4,Habitat trends
13152681,3.1,Population trends
13155360,1.5,Threats
13155360,1.3,Life history & ecology
13155360,1.2,"Population size, distribution & trends"
13264680,1.5,Threats
13264680,1.3,Life history & ecology
13264680,1.2,"Population size, distribution & trends"
13289237,1.2,"Population size, distribution & trends"
13290912,1.2,"Population size, distribution & trends"
13292136,1.5,Threats
13292136,1.3,Life history & ecology
13292136,1.2,"Population size, distribution & trends"
13292176,1.5,Threats
13292176,1.3,Life history & ecology
13292176,1.2,"Population size, distribution & trends"
13292176,1.1,Taxonomy
13292208,1.5,Threats
13292208,1.3,Life history & ecology
13292208,1.2,"Population size, distribution & trends"
13300841,1.2,"Population size, distribution & trends"
13300856,1.5,Threats
13300856,1.3,Life history & ecology
13300856,1.2,"Population size, distribution & trends"
13301028,1.2,"Population size, distribution & trends"
13301028,1.3,Life history & ecology
13301028,1.5,Threats
61920,1.5,Threats
61920,1.3,Life history & ecology
58105,1.5,Threats
58105,1.3,Life history & ecology
58105,1.2,"Population size, distribution & trends"
58105,1.4,"Harvest, use & livelihoods"
158585,1.5,Threats
158585,1.3,Life history & ecology
158585,1.2,"Population size, distribution & trends"
158585,3.1,Population trends
158585,3.4,Habitat trends
184203,3.1,Population trends
184203,3.4,Habitat trends
184203,1.2,"Population size, distribution & trends"
184203,1.3,Life history & ecology
184203,1.5,Threats
13462411,1.5,Threats
13462411,1.2,"Population size, distribution & trends"
13462411,1.1,Taxonomy
14665363,1.4,"Harvest, use & livelihoods"
14665363,1.3,Life history & ecology
14665363,1.2,"Population size, distribution & trends"
14665504,1.2,"Population size, distribution & trends"
14665504,1.1,Taxonomy
14668557,1.2,"Population size, distribution & trends"
14668557,3.4,Habitat trends
58175,1.5,Threats
58175,1.3,Life history & ecology
15147791,1.3,Life history & ecology
15147791,1.2,"Population size, distribution & trends"
201495,1.3,Life history & ecology
201495,1.2,"Population size, distribution & trends"
15368391,2.1,Species Action/Recovery Plan
15368391,1.2,"Population size, distribution & trends"
15368391,2.2,Area-based Management Plan
15368391,3.1,Population trends
15368391,3.4,Habitat trends
15368453,1.2,"Population size, distribution & trends"
15368453,1.5,Threats
15368453,1.6,Actions
20381,3.1,Population trends
190335,1.3,Life history & ecology
195003,1.1,Taxonomy
198573,1.4,"Harvest, use & livelihoods"
198573,3.1,Population trends
198573,1.3,Life history & ecology
189820,1.4,"Harvest, use & livelihoods"
198555,1.2,"Population size, distribution & trends"
198555,1.5,Threats
198652,1.2,"Population size, distribution & trends"
198652,1.4,"Harvest, use & livelihoods"
198775,1.4,"Harvest, use & livelihoods"
198559,1.3,Life history & ecology
198559,1.2,"Population size, distribution & trends"
198614,1.3,Life history & ecology
198614,1.2,"Population size, distribution & trends"
198615,1.3,Life history & ecology
198615,1.2,"Population size, distribution & trends"
190100,1.3,Life history & ecology
190100,1.2,"Population size, distribution & trends"
198620,1.3,Life history & ecology
198620,1.2,"Population size, distribution & trends"
190425,1.3,Life history & ecology
190425,1.2,"Population size, distribution & trends"
198553,1.2,"Population size, distribution & trends"
198553,1.1,Taxonomy
190093,1.1,Taxonomy
190099,1.3,Life history & ecology
190169,1.3,Life history & ecology
190169,1.2,"Population size, distribution & trends"
190180,1.2,"Population size, distribution & trends"
190197,1.3,Life history & ecology
190197,1.2,"Population size, distribution & trends"
190232,1.3,Life history & ecology
190232,1.2,"Population size, distribution & trends"
190261,1.3,Life history & ecology
190261,1.2,"Population size, distribution & trends"
190311,1.3,Life history & ecology
190311,1.2,"Population size, distribution & trends"
190314,1.3,Life history & ecology
190314,1.2,"Population size, distribution & trends"
190317,1.3,Life history & ecology
190317,1.2,"Population size, distribution & trends"
190321,1.3,Life history & ecology
190321,1.2,"Population size, distribution & trends"
190369,1.3,Life history & ecology
190369,1.2,"Population size, distribution & trends"
190390,1.3,Life history & ecology
190390,1.2,"Population size, distribution & trends"
190390,1.5,Threats
190404,1.3,Life history & ecology
190404,1.2,"Population size, distribution & trends"
190488,1.3,Life history & ecology
190488,1.2,"Population size, distribution & trends"
13462713,1.2,"Population size, distribution & trends"
13462737,1.2,"Population size, distribution & trends"
13462737,1.3,Life history & ecology
13462737,1.5,Threats
13462745,1.3,Life history & ecology
13462745,1.2,"Population size, distribution & trends"
13485284,1.2,"Population size, distribution & trends"
13485398,1.3,Life history & ecology
13485398,1.2,"Population size, distribution & trends"
13485398,1.5,Threats
13485398,1.6,Actions
13486345,1.2,"Population size, distribution & trends"
13486345,1.3,Life history & ecology
13486360,1.3,Life history & ecology
15521852,1.2,"Population size, distribution & trends"
15521875,1.2,"Population size, distribution & trends"
82626288,1.4,"Harvest, use & livelihoods"
82626288,1.2,"Population size, distribution & trends"
15522054,1.2,"Population size, distribution & trends"
15522054,1.3,Life history & ecology
15522054,1.4,"Harvest, use & livelihoods"
15522054,1.5,Threats
15522226,3.2,Harvest level trends
15522270,1.2,"Population size, distribution & trends"
15598524,1.3,Life history & ecology
15598524,1.2,"Population size, distribution & trends"
15598540,1.3,Life history & ecology
15598540,1.2,"Population size, distribution & trends"
15598550,1.3,Life history & ecology
15598550,1.2,"Population size, distribution & trends"
15598550,1.5,Threats
15598596,1.3,Life history & ecology
15598596,1.2,"Population size, distribution & trends"
15598621,1.3,Life history & ecology
15598621,1.2,"Population size, distribution & trends"
15598630,1.3,Life history & ecology
15598630,1.2,"Population size, distribution & trends"
15598639,1.3,Life history & ecology
15598639,1.2,"Population size, distribution & trends"
15598666,1.3,Life history & ecology
15598666,1.2,"Population size, distribution & trends"
15598669,1.3,Life history & ecology
15598669,1.2,"Population size, distribution & trends"
15598672,1.3,Life history & ecology
15598672,1.2,"Population size, distribution & trends"
15598700,1.3,Life history & ecology
15598700,1.2,"Population size, distribution & trends"
15598700,1.5,Threats
15598704,1.3,Life history & ecology
15598704,1.2,"Population size, distribution & trends"
15598778,1.3,Life history & ecology
15598778,1.2,"Population size, distribution & trends"
15598791,1.3,Life history & ecology
15598791,1.2,"Population size, distribution & trends"
15598799,1.3,Life history & ecology
15598799,1.2,"Population size, distribution & trends"
15598809,1.3,Life history & ecology
15598809,1.2,"Population size, distribution & trends"
15598812,1.3,Life history & ecology
15598812,1.2,"Population size, distribution & trends"
15598815,1.3,Life history & ecology
15598815,1.2,"Population size, distribution & trends"
15598887,1.3,Life history & ecology
15598887,1.2,"Population size, distribution & trends"
15598938,1.3,Life history & ecology
15598938,1.2,"Population size, distribution & trends"
15598948,1.3,Life history & ecology
15598948,1.2,"Population size, distribution & trends"
15598951,1.3,Life history & ecology
15598951,1.2,"Population size, distribution & trends"
15598954,1.3,Life history & ecology
15598954,1.2,"Population size, distribution & trends"
15598957,1.3,Life history & ecology
15598957,1.2,"Population size, distribution & trends"
15598976,1.3,Life history & ecology
15598976,1.2,"Population size, distribution & trends"
15599060,1.3,Life history & ecology
15599060,1.2,"Population size, distribution & trends"
15599064,1.3,Life history & ecology
15599064,1.2,"Population size, distribution & trends"
15599067,1.3,Life history & ecology
15599067,1.2,"Population size, distribution & trends"
15599070,1.3,Life history & ecology
15599070,1.2,"Population size, distribution & trends"
15599078,1.3,Life history & ecology
15599078,1.2,"Population size, distribution & trends"
15599092,1.3,Life history & ecology
15599092,1.2,"Population size, distribution & trends"
15599123,1.3,Life history & ecology
15599123,1.2,"Population size, distribution & trends"
15599136,1.3,Life history & ecology
15599136,1.2,"Population size, distribution & trends"
15599150,1.3,Life history & ecology
15599150,1.2,"Population size, distribution & trends"
15600450,1.3,Life history & ecology
15600450,1.2,"Population size, distribution & trends"
15600453,1.3,Life history & ecology
15600453,1.2,"Population size, distribution & trends"
15600713,1.3,Life history & ecology
15600713,1.2,"Population size, distribution & trends"
15600720,1.3,Life history & ecology
15600720,1.2,"Population size, distribution & trends"
15600727,1.3,Life history & ecology
15600727,1.2,"Population size, distribution & trends"
15600731,1.3,Life history & ecology
15600731,1.2,"Population size, distribution & trends"
15600738,1.3,Life history & ecology
15600738,1.2,"Population size, distribution & trends"
15601157,1.3,Life history & ecology
15601157,1.2,"Population size, distribution & trends"
15601865,1.3,Life history & ecology
15601865,1.2,"Population size, distribution & trends"
15601872,1.3,Life history & ecology
15601872,1.2,"Population size, distribution & trends"
15601881,1.3,Life history & ecology
15601881,1.2,"Population size, distribution & trends"
15601887,1.3,Life history & ecology
15601887,1.2,"Population size, distribution & trends"
15601894,1.3,Life history & ecology
15601894,1.2,"Population size, distribution & trends"
15601902,1.3,Life history & ecology
15601902,1.2,"Population size, distribution & trends"
15601905,1.3,Life history & ecology
15601905,1.2,"Population size, distribution & trends"
15601909,1.3,Life history & ecology
15601909,1.2,"Population size, distribution & trends"
15601916,1.5,Threats
15601916,1.3,Life history & ecology
15601916,1.2,"Population size, distribution & trends"
15601962,1.2,"Population size, distribution & trends"
15602420,3.2,Harvest level trends
15602435,3.2,Harvest level trends
15622722,1.5,Threats
15622722,1.3,Life history & ecology
15622722,1.2,"Population size, distribution & trends"
15622777,1.3,Life history & ecology
15622777,1.2,"Population size, distribution & trends"
15622799,1.5,Threats
15622799,1.3,Life history & ecology
15622799,1.2,"Population size, distribution & trends"
15622804,1.5,Threats
15622804,1.3,Life history & ecology
15622804,1.2,"Population size, distribution & trends"
15622831,1.3,Life history & ecology
15622831,1.2,"Population size, distribution & trends"
15623251,1.4,"Harvest, use & livelihoods"
